6.0 1.0 -0.169956 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.275563 0.097444 -0.073013 -0.192417 -0.028035 0.000000 0.000000
6.0 2.0 0.194786 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.510017 0.097444 -0.040268 -0.192417 -0.028035 0.000000 0.000000
6.0 4.0 0.767661 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.990614 0.097444 -0.020918 -0.192417 -0.028035 0.000000 0.000000
6.0 8.0 1.802671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.960335 0.097444 -0.010607 -0.192417 -0.028035 0.000000 0.000000
6.0 16.0 3.794385 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3.905874 0.097444 -0.005330 -0.192417 -0.028035 0.000000 0.000000
6.0 32.0 7.722445 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7.801281 0.097444 -0.002670 -0.192417 -0.028035 0.000000 0.000000
8.0 1.0 -0.221128 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.155004 0.054813 -0.054760 -0.144313 -0.023884 0.000000 0.000000
8.0 2.0 0.020805 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.286884 0.054813 -0.030201 -0.144313 -0.023884 0.000000 0.000000
8.0 4.0 0.369045 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.557220 0.054813 -0.015689 -0.144313 -0.023884 0.000000 0.000000
8.0 8.0 0.969621 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.102688 0.054813 -0.007955 -0.144313 -0.023884 0.000000 0.000000
8.0 16.0 2.102960 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.197054 0.054813 -0.003998 -0.144313 -0.023884 0.000000 0.000000
8.0 32.0 4.321685 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.388220 0.054813 -0.002002 -0.144313 -0.023884 0.000000 0.000000
10.0 1.0 -0.232648 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.099203 0.035080 -0.043808 -0.115450 -0.020968 0.000000 0.000000
10.0 2.0 -0.051120 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.183606 0.035080 -0.024161 -0.115450 -0.020968 0.000000 0.000000
10.0 4.0 0.190626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.356621 0.035080 -0.012551 -0.115450 -0.020968 0.000000 0.000000
10.0 8.0 0.588340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.705721 0.035080 -0.006364 -0.115450 -0.020968 0.000000 0.000000
10.0 16.0 1.323113 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.406115 0.035080 -0.003198 -0.115450 -0.020968 0.000000 0.000000
10.0 32.0 2.749770 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.808461 0.035080 -0.001602 -0.115450 -0.020968 0.000000 0.000000
40.0 1.0 -0.154693 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.006200 0.002193 -0.010952 -0.028863 -0.008362 0.000000 0.000000
40.0 2.0 -0.102297 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.011475 0.002193 -0.006040 -0.028863 -0.008362 0.000000 0.000000
40.0 4.0 -0.058162 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.022289 0.002193 -0.003138 -0.028863 -0.008362 0.000000 0.000000
40.0 8.0 -0.012780 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.044108 0.002193 -0.001591 -0.028863 -0.008362 0.000000 0.000000
40.0 16.0 0.047657 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.087882 0.002193 -0.000800 -0.028863 -0.008362 0.000000 0.000000
40.0 32.0 0.147085 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.175529 0.002193 -0.000400 -0.028863 -0.008362 0.000000 0.000000
