1.0 1.0 -17.910725 123.744918 -17.814685 110.436308 -0.106452 13.308610 -0.134091 13.100008 0.010412 0.004660 0.005753 6.249377 2.209900 -0.347701 -0.916331 -0.119547 0.000182 0.001025
4.0 1.0 0.071428 0.161595 0.377254 0.106486 -0.308123 0.055109 -0.309330 0.054797 0.002298 0.001092 0.001206 0.390586 0.138119 -0.086925 -0.229083 -0.063733 0.004020 0.000732
10.0 1.0 -0.072211 0.002110 0.067699 0.001092 -0.140637 0.001018 -0.141017 0.001012 0.000727 0.000352 0.000375 0.062494 0.022099 -0.034770 -0.091633 -0.037145 0.092364 0.001002
40.0 1.0 -0.033599 0.000031 0.005593 0.000010 -0.039293 0.000021 -0.039431 0.000021 0.000102 0.000050 0.000052 0.003906 0.001381 -0.008693 -0.022908 -0.013614 0.768933 0.000939
1.0 8.0 43.869413 0.063335 44.437213 0.061316 -0.569194 0.002019 -0.596943 0.001983 0.001394 0.000624 0.000770 44.457612 2.209900 -0.050512 -0.916331 -0.119547 0.556815 0.000516
4.0 8.0 2.570439 0.002084 2.773338 0.001876 -0.203265 0.000208 -0.204580 0.000208 0.000366 0.000174 0.000192 2.778601 0.138119 -0.012628 -0.229083 -0.063733 0.741503 0.000342
10.0 8.0 0.340097 0.000220 0.443778 0.000179 -0.103829 0.000041 -0.104230 0.000041 0.000148 0.000072 0.000076 0.444576 0.022099 -0.005051 -0.091633 -0.037145 0.907028 0.000235
40.0 8.0 -0.006371 0.000008 0.027945 0.000005 -0.034353 0.000003 -0.034429 0.000003 0.000036 0.000018 0.000018 0.027786 0.001381 -0.001263 -0.022908 -0.013614 0.998264 0.000036
