1.0 1.0 4.248417 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 6.249377 2.209900 -0.347701 -0.916331 -0.119547 0.000000 0.000000
1.0 2.0 10.147000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.566451 2.209900 -0.191763 -0.916331 -0.119547 0.000000 0.000000
1.0 4.0 21.460844 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.465711 2.209900 -0.099617 -0.916331 -0.119547 0.000000 0.000000
1.0 8.0 43.746770 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 44.457612 2.209900 -0.050512 -0.916331 -0.119547 0.000000 0.000000
1.0 16.0 88.076961 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 88.579676 2.209900 -0.025383 -0.916331 -0.119547 0.000000 0.000000
1.0 32.0 176.566464 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 176.921955 2.209900 -0.012714 -0.916331 -0.119547 0.000000 0.000000
2.0 1.0 0.478683 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.562344 0.552475 -0.173851 -0.458166 -0.089519 0.000000 0.000000
2.0 2.0 2.124209 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.891613 0.552475 -0.095881 -0.458166 -0.089519 0.000000 0.000000
2.0 4.0 5.073500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 5.616428 0.552475 -0.049808 -0.458166 -0.089519 0.000000 0.000000
2.0 8.0 10.730422 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.114403 0.552475 -0.025256 -0.458166 -0.089519 0.000000 0.000000
2.0 16.0 21.873385 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.144919 0.552475 -0.012692 -0.458166 -0.089519 0.000000 0.000000
2.0 32.0 44.038481 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 44.230489 0.552475 -0.006357 -0.458166 -0.089519 0.000000 0.000000
4.0 1.0 -0.292871 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.390586 0.138119 -0.086925 -0.229083 -0.063733 0.000000 0.000000
4.0 2.0 0.239341 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.722903 0.138119 -0.047941 -0.229083 -0.063733 0.000000 0.000000
4.0 4.0 1.062104 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.404107 0.138119 -0.024904 -0.229083 -0.063733 0.000000 0.000000
4.0 8.0 2.536750 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.778601 0.138119 -0.012628 -0.229083 -0.063733 0.000000 0.000000
4.0 16.0 5.365211 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 5.536230 0.138119 -0.006346 -0.229083 -0.063733 0.000000 0.000000
4.0 32.0 10.936692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 11.057622 0.138119 -0.003179 -0.229083 -0.063733 0.000000 0.000000
6.0 1.0 -0.367596 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.173594 0.061386 -0.057950 -0.152722 -0.050854 0.000000 0.000000
6.0 2.0 -0.061516 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.321290 0.061386 -0.031960 -0.152722 -0.050854 0.000000 0.000000
6.0 4.0 0.353331 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.624048 0.061386 -0.016603 -0.152722 -0.050854 0.000000 0.000000
6.0 8.0 1.043500 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.234934 0.061386 -0.008419 -0.152722 -0.050854 0.000000 0.000000
6.0 16.0 2.325180 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2.460547 0.061386 -0.004231 -0.152722 -0.050854 0.000000 0.000000
6.0 32.0 4.818780 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.914499 0.061386 -0.002119 -0.152722 -0.050854 0.000000 0.000000
8.0 1.0 -0.364928 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.097647 0.034530 -0.043463 -0.114541 -0.042781 0.000000 0.000000
8.0 2.0 -0.146435 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.180726 0.034530 -0.023970 -0.114541 -0.042781 0.000000 0.000000
8.0 4.0 0.119671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.351027 0.034530 -0.012452 -0.114541 -0.042781 0.000000 0.000000
8.0 8.0 0.531052 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.694650 0.034530 -0.006314 -0.114541 -0.042781 0.000000 0.000000
