0.049352 0.085213 0.000844
0.105754 0.124150 0.000486
0.168835 0.172528 0.000428
0.233421 0.225606 0.000403
0.298538 0.281984 0.000375
0.363902 0.343113 0.000358
0.429400 0.407222 0.000348
0.494979 0.472462 0.000342
0.560610 0.535505 0.000339
0.626277 0.594471 0.000331
0.691970 0.647466 0.000319
0.757682 0.695220 0.000308
0.823408 0.736946 0.000296
0.889146 0.773716 0.000284
0.954892 0.805501 0.000272
1.020646 0.832915 0.000260
1.086406 0.857031 0.000246
1.152170 0.878011 0.000237
1.217939 0.896005 0.000227
1.283711 0.911687 0.000217
1.349486 0.925012 0.000208
1.415264 0.936936 0.000198
1.481043 0.947135 0.000190
1.546825 0.956037 0.000181
1.612609 0.963644 0.000174
1.678393 0.970419 0.000167
1.744180 0.976078 0.000159
1.809967 0.981152 0.000154
1.875756 0.985386 0.000147
1.941545 0.989238 0.000142
2.007335 0.992418 0.000135
2.073127 0.995338 0.000129
2.138918 0.997826 0.000124
2.204711 1.000013 0.000119
2.270504 1.001896 0.000114
2.336297 1.003522 0.000108
2.402091 1.004935 0.000105
2.467886 1.006164 0.000102
2.533681 1.007219 0.000098
2.599476 1.008083 0.000094
2.665272 1.008814 0.000091
2.731068 1.009579 0.000087
2.796864 1.010186 0.000084
2.862660 1.010750 0.000082
2.928457 1.011290 0.000080
2.994254 1.011693 0.000078
3.060052 1.012030 0.000077
3.125849 1.012410 0.000076
3.191647 1.012580 0.000076
