0.049352 0.085586 0.000850
0.105754 0.124294 0.000481
0.168835 0.173493 0.000430
0.233421 0.226354 0.000403
0.298538 0.282869 0.000376
0.363902 0.343687 0.000357
0.429400 0.408063 0.000347
0.494979 0.473014 0.000340
0.560610 0.536081 0.000335
0.626277 0.594806 0.000330
0.691970 0.648307 0.000320
0.757682 0.695834 0.000309
0.823408 0.737481 0.000298
0.889146 0.774047 0.000284
0.954892 0.805558 0.000272
1.020646 0.833056 0.000260
1.086406 0.856984 0.000248
1.152170 0.877821 0.000237
1.217939 0.895734 0.000227
1.283711 0.911373 0.000217
1.349486 0.924917 0.000208
1.415264 0.936748 0.000198
1.481043 0.946932 0.000189
1.546825 0.955784 0.000181
1.612609 0.963454 0.000175
1.678393 0.970138 0.000166
1.744180 0.975931 0.000158
1.809967 0.980813 0.000152
1.875756 0.985272 0.000146
1.941545 0.989012 0.000141
2.007335 0.992383 0.000135
2.073127 0.995217 0.000130
2.138918 0.997716 0.000125
2.204711 0.999950 0.000119
2.270504 1.001818 0.000115
2.336297 1.003428 0.000110
2.402091 1.004982 0.000105
2.467886 1.006147 0.000101
2.533681 1.007104 0.000098
2.599476 1.008121 0.000094
2.665272 1.008938 0.000090
2.731068 1.009688 0.000087
2.796864 1.010293 0.000084
2.862660 1.010778 0.000082
2.928457 1.011301 0.000080
2.994254 1.011662 0.000078
3.060052 1.012072 0.000077
3.125849 1.012378 0.000076
3.191647 1.012656 0.000076
