0.039171 0.013566 0.000148
0.083937 0.019988 0.000080
0.134005 0.029151 0.000072
0.185266 0.041143 0.000075
0.236950 0.056370 0.000079
0.288829 0.075010 0.000089
0.340815 0.097098 0.000098
0.392865 0.123084 0.000109
0.444956 0.152947 0.000116
0.497076 0.186646 0.000123
0.549217 0.224204 0.000129
0.601372 0.265258 0.000133
0.653539 0.309514 0.000136
0.705715 0.356449 0.000137
0.757898 0.405506 0.000135
0.810087 0.456101 0.000133
0.862281 0.507327 0.000127
0.914478 0.558634 0.000121
0.966679 0.609184 0.000114
1.018882 0.658243 0.000107
1.071088 0.705244 0.000100
1.123295 0.749637 0.000093
1.175505 0.791021 0.000087
1.227716 0.829032 0.000083
1.279928 0.863468 0.000080
1.332142 0.894241 0.000078
1.384356 0.921331 0.000077
1.436572 0.944891 0.000076
1.488788 0.965064 0.000077
1.541005 0.982164 0.000078
1.593223 0.996294 0.000077
1.645442 1.007863 0.000076
1.697661 1.017096 0.000074
1.749880 1.024291 0.000074
1.802100 1.029762 0.000072
1.854320 1.033793 0.000071
1.906541 1.036581 0.000068
1.958762 1.038429 0.000066
2.010984 1.039491 0.000064
2.063205 1.039935 0.000062
2.115427 1.039901 0.000060
2.167650 1.039594 0.000058
2.219872 1.038988 0.000055
2.272095 1.038295 0.000053
2.324318 1.037512 0.000050
2.376541 1.036704 0.000048
2.428765 1.035926 0.000048
2.480988 1.035249 0.000047
2.533212 1.034599 0.000049
