0.049352 0.052571 0.001470
0.105754 0.131429 0.001018
0.168835 0.239303 0.001027
0.233421 0.357695 0.001061
0.298538 0.468680 0.001052
0.363902 0.563812 0.001016
0.429400 0.639671 0.000968
0.494979 0.696490 0.000898
0.560610 0.742329 0.000840
0.626277 0.779323 0.000782
0.691970 0.809143 0.000731
0.757682 0.835103 0.000683
0.823408 0.856631 0.000646
0.889146 0.875508 0.000599
0.954892 0.891667 0.000568
1.020646 0.905636 0.000534
1.086406 0.917622 0.000507
1.152170 0.928230 0.000478
1.217939 0.936984 0.000453
1.283711 0.944784 0.000434
1.349486 0.951872 0.000412
1.415264 0.957881 0.000393
1.481043 0.963445 0.000374
1.546825 0.968540 0.000361
1.612609 0.972726 0.000345
1.678393 0.976211 0.000331
1.744180 0.979737 0.000318
1.809967 0.983052 0.000304
1.875756 0.985599 0.000294
1.941545 0.988251 0.000282
2.007335 0.990458 0.000272
2.073127 0.992478 0.000263
2.138918 0.994637 0.000252
2.204711 0.996383 0.000244
2.270504 0.997757 0.000234
2.336297 0.998958 0.000225
2.402091 1.000354 0.000219
2.467886 1.001236 0.000211
2.533681 1.002376 0.000204
2.599476 1.003295 0.000196
2.665272 1.004307 0.000191
2.731068 1.004840 0.000186
2.796864 1.005316 0.000182
2.862660 1.005854 0.000176
2.928457 1.006156 0.000171
2.994254 1.006749 0.000168
3.060052 1.007188 0.000165
3.125849 1.007540 0.000161
3.191647 1.007874 0.000161
