0.964500 0.298566 0.001989
1.364009 0.425569 0.001678
1.670563 0.522423 0.001886
1.929001 0.590888 0.001889
2.156688 0.691669 0.001193
2.362534 0.770342 0.001330
2.728019 0.852865 0.001510
2.893501 0.915091 0.001052
3.050018 0.942373 0.001149
3.198885 0.952024 0.000981
3.341127 0.980131 0.001531
3.477555 1.004836 0.000926
3.608830 1.009758 0.000600
