0.039171 0.019591 0.001102
0.083937 0.032471 0.000634
0.134005 0.053421 0.000708
0.185266 0.078113 0.000746
0.236950 0.110485 0.000889
0.288829 0.148996 0.000989
0.340815 0.192496 0.001094
0.392865 0.241308 0.001216
0.444956 0.293218 0.001294
0.497076 0.347055 0.001418
0.549217 0.400815 0.001454
0.601372 0.454692 0.001481
0.653539 0.506917 0.001494
0.705715 0.557053 0.001442
0.757898 0.604676 0.001398
0.810087 0.648336 0.001350
0.862281 0.688955 0.001309
0.914478 0.726483 0.001224
0.966679 0.759611 0.001158
1.018882 0.790743 0.001084
1.071088 0.818164 0.001045
1.123295 0.842618 0.000960
1.175505 0.864398 0.000928
1.227716 0.883767 0.000872
1.279928 0.901578 0.000822
1.332142 0.917177 0.000783
1.384356 0.930985 0.000755
1.436572 0.943185 0.000710
1.488788 0.953991 0.000683
1.541005 0.963874 0.000675
1.593223 0.972611 0.000643
1.645442 0.980099 0.000640
1.697661 0.986689 0.000617
1.749880 0.992100 0.000617
1.802100 0.997470 0.000597
1.854320 1.002147 0.000580
1.906541 1.005905 0.000563
1.958762 1.009389 0.000548
2.010984 1.012685 0.000525
2.063205 1.015450 0.000509
2.115427 1.017744 0.000478
2.167650 1.019954 0.000462
2.219872 1.021925 0.000446
2.272095 1.023385 0.000431
2.324318 1.024793 0.000426
2.376541 1.025711 0.000420
2.428765 1.026696 0.000420
2.480988 1.027398 0.000430
2.533212 1.027930 0.000439
