0.039171 0.000523 0.000280
0.083937 0.000569 0.000128
0.134005 0.001249 0.000097
0.185266 0.002406 0.000088
0.236950 0.004248 0.000084
0.288829 0.006426 0.000086
0.340815 0.009236 0.000088
0.392865 0.012454 0.000093
0.444956 0.016090 0.000097
0.497076 0.020007 0.000102
0.549217 0.024068 0.000109
0.601372 0.028323 0.000117
0.653539 0.032553 0.000125
0.705715 0.036652 0.000134
0.757898 0.040639 0.000141
0.810087 0.044362 0.000150
0.862281 0.047904 0.000158
0.914478 0.051127 0.000165
0.966679 0.054042 0.000173
1.018882 0.056669 0.000180
1.071088 0.059025 0.000186
1.123295 0.061112 0.000193
1.175505 0.062917 0.000197
1.227716 0.064533 0.000202
1.279928 0.065932 0.000207
1.332142 0.067118 0.000211
1.384356 0.068166 0.000216
1.436572 0.069092 0.000218
1.488788 0.069874 0.000221
1.541005 0.070572 0.000223
1.593223 0.071137 0.000225
1.645442 0.071638 0.000227
1.697661 0.072096 0.000228
1.749880 0.072459 0.000229
1.802100 0.072764 0.000231
1.854320 0.073061 0.000232
1.906541 0.073268 0.000233
1.958762 0.073504 0.000234
2.010984 0.073677 0.000235
2.063205 0.073814 0.000235
2.115427 0.073952 0.000236
2.167650 0.074061 0.000237
2.219872 0.074169 0.000237
2.272095 0.074244 0.000237
2.324318 0.074298 0.000237
2.376541 0.074356 0.000237
2.428765 0.074409 0.000237
2.480988 0.074471 0.000238
2.533212 0.074490 0.000237
