1.215194 0.197601 0.000439
1.718544 0.363963 0.000576
2.104778 0.494690 0.000870
2.430388 0.600453 0.001160
2.717257 0.707133 0.000684
2.976606 0.790059 0.000755
3.437088 0.881417 0.000959
3.645583 0.945156 0.000651
3.842781 0.964562 0.000649
4.030343 0.972994 0.000574
4.209556 0.991094 0.000907
4.381445 1.017000 0.000538
4.546840 1.016147 0.000337
