0.039171 0.003395 0.000626
0.083937 0.008837 0.000378
0.134005 0.018423 0.000371
0.185266 0.031307 0.000476
0.236950 0.048727 0.000452
0.288829 0.069971 0.000470
0.340815 0.096097 0.000476
0.392865 0.128481 0.000539
0.444956 0.164444 0.000576
0.497076 0.205396 0.000592
0.549217 0.249826 0.000618
0.601372 0.297918 0.000663
0.653539 0.348620 0.000680
0.705715 0.400665 0.000705
0.757898 0.454020 0.000717
0.810087 0.507835 0.000697
0.862281 0.559674 0.000679
0.914478 0.611214 0.000667
0.966679 0.660156 0.000652
1.018882 0.706482 0.000618
1.071088 0.749632 0.000589
1.123295 0.789387 0.000560
1.175505 0.825691 0.000528
1.227716 0.858143 0.000489
1.279928 0.886925 0.000490
1.332142 0.911971 0.000451
1.384356 0.934474 0.000430
1.436572 0.953013 0.000426
1.488788 0.969531 0.000417
1.541005 0.982260 0.000410
1.593223 0.993578 0.000407
1.645442 1.002503 0.000404
1.697661 1.009272 0.000397
1.749880 1.015724 0.000396
1.802100 1.019715 0.000387
1.854320 1.023309 0.000377
1.906541 1.025793 0.000371
1.958762 1.027703 0.000361
2.010984 1.028816 0.000348
2.063205 1.029961 0.000337
2.115427 1.030654 0.000329
2.167650 1.030936 0.000309
2.219872 1.030960 0.000295
2.272095 1.031508 0.000283
2.324318 1.031491 0.000280
2.376541 1.031727 0.000275
2.428765 1.031832 0.000268
2.480988 1.031464 0.000265
2.533212 1.031599 0.000263
