0.049352 0.009151 0.000328
0.105754 0.014448 0.000179
0.168835 0.023623 0.000169
0.233421 0.036685 0.000181
0.298538 0.055061 0.000205
0.363902 0.079148 0.000238
0.429400 0.109826 0.000266
0.494979 0.147383 0.000307
0.560610 0.192036 0.000346
0.626277 0.244089 0.000388
0.691970 0.302280 0.000429
0.757682 0.365991 0.000466
0.823408 0.433682 0.000495
0.889146 0.504053 0.000514
0.954892 0.575415 0.000524
1.020646 0.645457 0.000536
1.086406 0.713348 0.000536
1.152170 0.776950 0.000531
1.217939 0.835408 0.000528
1.283711 0.887437 0.000519
1.349486 0.932414 0.000511
1.415264 0.970084 0.000495
1.481043 1.000377 0.000480
1.546825 1.023740 0.000464
1.612609 1.040721 0.000444
1.678393 1.051695 0.000425
1.744180 1.058025 0.000405
1.809967 1.059982 0.000383
1.875756 1.058951 0.000362
1.941545 1.055141 0.000345
2.007335 1.049866 0.000326
2.073127 1.043781 0.000311
2.138918 1.037188 0.000299
2.204711 1.030756 0.000289
2.270504 1.024949 0.000280
2.336297 1.019431 0.000276
2.402091 1.014828 0.000270
2.467886 1.011222 0.000265
2.533681 1.008256 0.000258
2.599476 1.006424 0.000251
2.665272 1.005339 0.000243
2.731068 1.004876 0.000236
2.796864 1.004942 0.000225
2.862660 1.005352 0.000217
2.928457 1.006165 0.000212
2.994254 1.006939 0.000212
3.060052 1.007917 0.000209
3.125849 1.008931 0.000213
3.191647 1.009855 0.000212
