0.049352 0.489599 0.002125
0.105754 0.553757 0.001113
0.168835 0.598111 0.000843
0.233421 0.622278 0.000652
0.298538 0.638749 0.000502
0.363902 0.658146 0.000399
0.429400 0.684623 0.000335
0.494979 0.716037 0.000296
0.560610 0.749991 0.000271
0.626277 0.781812 0.000253
0.691970 0.810002 0.000238
0.757682 0.834491 0.000221
0.823408 0.856011 0.000207
0.889146 0.874339 0.000195
0.954892 0.890068 0.000186
1.020646 0.903929 0.000174
1.086406 0.915820 0.000164
1.152170 0.926252 0.000158
1.217939 0.935613 0.000149
1.283711 0.943722 0.000141
1.349486 0.950761 0.000134
1.415264 0.957084 0.000129
1.481043 0.962554 0.000123
1.546825 0.967594 0.000117
1.612609 0.971881 0.000112
1.678393 0.975890 0.000109
1.744180 0.979248 0.000104
1.809967 0.982551 0.000099
1.875756 0.985257 0.000096
1.941545 0.987796 0.000093
2.007335 0.990099 0.000088
2.073127 0.992265 0.000085
2.138918 0.994112 0.000082
2.204711 0.995834 0.000079
2.270504 0.997254 0.000076
2.336297 0.998593 0.000074
2.402091 0.999720 0.000072
2.467886 1.000852 0.000069
2.533681 1.001854 0.000067
2.599476 1.002700 0.000065
2.665272 1.003581 0.000063
2.731068 1.004301 0.000061
2.796864 1.004918 0.000059
2.862660 1.005575 0.000058
2.928457 1.006102 0.000057
2.994254 1.006570 0.000055
3.060052 1.006978 0.000055
3.125849 1.007325 0.000053
3.191647 1.007682 0.000053
