0.964500 -0.089694 0.000421
1.364009 -0.048069 0.000222
1.670563 -0.032329 0.000228
1.929001 -0.024296 0.000225
2.156688 -0.019197 0.000103
2.362534 -0.015723 0.000096
2.728019 -0.011509 0.000121
2.893501 -0.010059 0.000073
3.050018 -0.008953 0.000076
3.198885 -0.008024 0.000075
3.341127 -0.007434 0.000131
3.477555 -0.006597 0.000072
3.608830 -0.006127 0.000050
